E0814 23:10:15.613530  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.Location: failed to list *v1alpha1.Location: the server could not find the requested resource
W0814 23:10:20.261352  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
E0814 23:10:20.261398  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SinglePlacementSlice: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
W0814 23:10:30.038651  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:10:30.038685  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:10:45.568369  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
E0814 23:10:45.568394  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.EdgePlacement: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
W0814 23:10:49.415725  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.Location: the server could not find the requested resource
E0814 23:10:49.415757  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.Location: failed to list *v1alpha1.Location: the server could not find the requested resource
W0814 23:11:04.387350  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
E0814 23:11:04.393142  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SinglePlacementSlice: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
W0814 23:11:23.550592  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
E0814 23:11:23.551155  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.EdgePlacement: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
W0814 23:11:27.537943  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:11:27.538009  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:11:39.199095  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.Location: the server could not find the requested resource
E0814 23:11:39.199139  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.Location: failed to list *v1alpha1.Location: the server could not find the requested resource
W0814 23:11:59.752489  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
E0814 23:11:59.752518  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SinglePlacementSlice: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
W0814 23:12:01.136075  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
E0814 23:12:01.136098  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.EdgePlacement: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
W0814 23:12:24.349259  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:12:24.349317  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:12:35.931166  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
E0814 23:12:35.951184  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SinglePlacementSlice: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
W0814 23:12:36.269940  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.Location: the server could not find the requested resource
E0814 23:12:36.270575  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.Location: failed to list *v1alpha1.Location: the server could not find the requested resource
W0814 23:12:45.608092  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
E0814 23:12:45.608129  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.EdgePlacement: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
W0814 23:14:27.993612  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:14:27.993642  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:14:27.993706  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.Location: the server could not find the requested resource
E0814 23:14:27.993739  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.Location: failed to list *v1alpha1.Location: the server could not find the requested resource
W0814 23:14:27.993786  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
E0814 23:14:27.993793  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.EdgePlacement: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
W0814 23:14:27.993826  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
E0814 23:14:27.993837  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SinglePlacementSlice: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
W0814 23:14:28.856713  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:14:28.856738  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:14:31.510133  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:14:31.510161  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:14:35.335888  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:14:35.335934  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:14:44.767539  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:14:44.767576  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:14:58.102888  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
E0814 23:14:58.102934  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.EdgePlacement: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
W0814 23:14:59.504335  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:14:59.504376  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:15:43.852103  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
E0814 23:15:43.852155  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: the server could not find the requested resource
W0814 23:15:43.852054  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.Location: the server could not find the requested resource
E0814 23:15:43.852080  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.Location: failed to list *v1alpha1.Location: the server could not find the requested resource
W0814 23:15:43.852225  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
E0814 23:15:43.852234  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SinglePlacementSlice: failed to list *v1alpha1.SinglePlacementSlice: the server could not find the requested resource
W0814 23:15:43.918310  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
E0814 23:15:43.918339  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.EdgePlacement: failed to list *v1alpha1.EdgePlacement: the server could not find the requested resource
I0814 23:16:36.255856  490050 controller.go:192] "starting controller" controller="where-resolver"
I0814 23:16:48.045737  490050 controller.go:177] "queueing SyncTarget" controller="where-resolver" key="15zd4lc259q3m40t|florin"
I0814 23:16:48.046562  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|florin"
I0814 23:16:48.047877  490050 reconcile_on_synctarget.go:41] "reconciling" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|florin" syncTargetWorkspace="15zd4lc259q3m40t" syncTarget="florin"
I0814 23:16:48.895754  490050 controller.go:161] "queueing Location" controller="where-resolver" key="15zd4lc259q3m40t|florin"
I0814 23:16:48.895800  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|florin"
I0814 23:16:48.895813  490050 reconcile_on_location.go:41] "reconciling" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|florin" locationWorkspace="15zd4lc259q3m40t" location="florin"
I0814 23:16:49.575489  490050 controller.go:177] "queueing SyncTarget" controller="where-resolver" key="15zd4lc259q3m40t|florin"
I0814 23:16:49.575524  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|florin"
I0814 23:16:49.575538  490050 reconcile_on_synctarget.go:41] "reconciling" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|florin" syncTargetWorkspace="15zd4lc259q3m40t" syncTarget="florin"
I0814 23:16:49.767318  490050 controller.go:161] "queueing Location" controller="where-resolver" key="15zd4lc259q3m40t|florin"
I0814 23:16:49.767418  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|florin"
I0814 23:16:49.767438  490050 reconcile_on_location.go:41] "reconciling" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|florin" locationWorkspace="15zd4lc259q3m40t" location="florin"
W0814 23:22:15.596262  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.EdgePlacement ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0814 23:22:15.596436  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SinglePlacementSlice ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0814 23:22:15.596469  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.Location ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0814 23:22:15.596626  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SyncTarget ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
I0814 23:24:31.183843  490050 controller.go:177] "queueing SyncTarget" controller="where-resolver" key="15zd4lc259q3m40t|guilder"
I0814 23:24:31.183945  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|guilder"
I0814 23:24:31.183970  490050 reconcile_on_synctarget.go:41] "reconciling" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|guilder" syncTargetWorkspace="15zd4lc259q3m40t" syncTarget="guilder"
I0814 23:24:32.039901  490050 controller.go:161] "queueing Location" controller="where-resolver" key="15zd4lc259q3m40t|guilder"
I0814 23:24:32.040815  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|guilder"
I0814 23:24:32.040849  490050 reconcile_on_location.go:41] "reconciling" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|guilder" locationWorkspace="15zd4lc259q3m40t" location="guilder"
I0814 23:27:58.042225  490050 controller.go:177] "queueing SyncTarget" controller="where-resolver" key="15zd4lc259q3m40t|guilder"
I0814 23:27:58.042286  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|guilder"
I0814 23:27:58.042303  490050 reconcile_on_synctarget.go:41] "reconciling" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|guilder" syncTargetWorkspace="15zd4lc259q3m40t" syncTarget="guilder"
I0814 23:27:58.372201  490050 controller.go:161] "queueing Location" controller="where-resolver" key="15zd4lc259q3m40t|guilder"
I0814 23:27:58.372233  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|guilder"
I0814 23:27:58.372245  490050 reconcile_on_location.go:41] "reconciling" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|guilder" locationWorkspace="15zd4lc259q3m40t" location="guilder"
I0814 23:27:58.640779  490050 controller.go:177] "queueing SyncTarget" controller="where-resolver" key="15zd4lc259q3m40t|guilder"
I0814 23:27:58.640818  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|guilder"
I0814 23:27:58.640833  490050 reconcile_on_synctarget.go:41] "reconciling" controller="where-resolver" triggeringKind=SyncTarget key="15zd4lc259q3m40t|guilder" syncTargetWorkspace="15zd4lc259q3m40t" syncTarget="guilder"
I0814 23:27:58.884834  490050 controller.go:161] "queueing Location" controller="where-resolver" key="15zd4lc259q3m40t|guilder"
I0814 23:27:58.884876  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|guilder"
I0814 23:27:58.884904  490050 reconcile_on_location.go:41] "reconciling" controller="where-resolver" triggeringKind=Location key="15zd4lc259q3m40t|guilder" locationWorkspace="15zd4lc259q3m40t" location="guilder"
I0814 23:32:54.429904  490050 controller.go:145] "queueing EdgePlacement" controller="where-resolver" key="31pxcoctjdy81np6|edge-placement-c"
I0814 23:32:54.431505  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c"
I0814 23:32:54.431971  490050 reconcile_on_edgeplacement.go:42] "reconciling" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
I0814 23:32:54.432286  490050 reconcile_on_edgeplacement.go:120] "creating SinglePlacementSlice" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
I0814 23:32:54.485484  490050 reconcile_on_edgeplacement.go:142] "created SinglePlacementSlice" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
W0815 01:39:49.233673  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.EdgePlacement ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0815 01:39:49.233807  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.Location ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0815 01:39:49.233917  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SinglePlacementSlice ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0815 01:39:49.233811  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SyncTarget ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
I0815 01:39:50.144964  490050 controller.go:145] "queueing EdgePlacement" controller="where-resolver" key="31pxcoctjdy81np6|edge-placement-c"
I0815 01:39:50.145001  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c"
I0815 01:39:50.145136  490050 reconcile_on_edgeplacement.go:42] "reconciling" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
I0815 01:39:50.158774  490050 reconcile_on_edgeplacement.go:155] "updated SinglePlacementSlice" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
W0815 11:26:04.392758  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.Location ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0815 11:26:04.392874  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SinglePlacementSlice ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0815 11:26:04.394639  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.EdgePlacement ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0815 11:26:04.394655  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SyncTarget ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
I0815 11:26:06.336101  490050 controller.go:145] "queueing EdgePlacement" controller="where-resolver" key="31pxcoctjdy81np6|edge-placement-c"
I0815 11:26:06.336138  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c"
I0815 11:26:06.336152  490050 reconcile_on_edgeplacement.go:42] "reconciling" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
I0815 11:26:06.340647  490050 reconcile_on_edgeplacement.go:155] "updated SinglePlacementSlice" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
W0815 13:22:14.476563  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.EdgePlacement ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0815 13:22:14.486531  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SinglePlacementSlice ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
E0815 13:22:14.821915  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.Location: an error on the server ("Internal Server Error: \"/services/apiexport/310rkkl1jtooufgo/edge.kubestellar.io/clusters/%2A/apis/edge.kubestellar.io/v1alpha1/locations?allowWatchBookmarks=true&amp;resourceVersion=1507&amp;timeout=7m21s&amp;timeoutSeconds=441&amp;watch=true\": error authorizing RBAC in API export \"edge.kubestellar.io\", workspace \"310rkkl1jtooufgo\": Post \"https://[::1]:6443/clusters/310rkkl1jtooufgo/apis/authorization.k8s.io/v1/subjectaccessreviews\": http2: client connection lost") has prevented the request from succeeding (get locations.edge.kubestellar.io)
I0815 13:22:15.682678  490050 controller.go:145] "queueing EdgePlacement" controller="where-resolver" key="31pxcoctjdy81np6|edge-placement-c"
I0815 13:22:15.682767  490050 controller.go:217] "processing queueItem" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c"
I0815 13:22:15.682789  490050 reconcile_on_edgeplacement.go:42] "reconciling" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
I0815 13:22:15.711550  490050 reconcile_on_edgeplacement.go:155] "updated SinglePlacementSlice" controller="where-resolver" triggeringKind=EdgePlacement key="31pxcoctjdy81np6|edge-placement-c" workspace="31pxcoctjdy81np6" edgePlacement="edge-placement-c"
W0815 13:29:36.965997  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SyncTarget ended with: an error on the server ("unable to decode an event from the watch stream: http2: client connection lost") has prevented the request from succeeding
W0815 13:36:02.318291  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SinglePlacementSlice ended with: an error on the server ("unable to decode an event from the watch stream: context canceled") has prevented the request from succeeding
W0815 13:36:02.318444  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.SyncTarget ended with: an error on the server ("unable to decode an event from the watch stream: context canceled") has prevented the request from succeeding
W0815 13:36:02.318536  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.EdgePlacement ended with: an error on the server ("unable to decode an event from the watch stream: context canceled") has prevented the request from succeeding
W0815 13:36:02.318604  490050 reflector.go:494] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: watch of *v1alpha1.Location ended with: an error on the server ("unable to decode an event from the watch stream: context canceled") has prevented the request from succeeding
W0815 13:36:03.328763  490050 reflector.go:376] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: failed to list *v1alpha1.SyncTarget: Get "https://10.0.2.15:6443/services/apiexport/310rkkl1jtooufgo/edge.kubestellar.io/clusters/%2A/apis/edge.kubestellar.io/v1alpha1/synctargets?resourceVersion=1554": dial tcp 10.0.2.15:6443: connect: connection refused
E0815 13:36:03.328844  490050 reflector.go:138] k8s.io/client-go@v0.0.0-20230210192259-aaa28aa88b2d/tools/cache/reflector.go:215: Failed to watch *v1alpha1.SyncTarget: failed to list *v1alpha1.SyncTarget: Get "https://10.0.2.15:6443/services/apiexport/310rkkl1jtooufgo/edge.kubestellar.io/clusters/%2A/apis/edge.kubestellar.io/v1alpha1/synctargets?resourceVersion=1554": dial tcp 10.0.2.15:6443: connect: connection refused
